Prompt: Summarize the business model from the following text. Answer with a continuous text and with fivehundredtwelve tokens at max. Set your focus on sources of revenue , the intended customer base , products , distribution channels  and details of financing. Use only information from the following the text:

Item 1.     Business
We are a broadcast company primarily engaged in acquiring, developing and operating broadcast properties. As of February 28, 2022, we owned seventy-nine FM, thirty-four AM radio stations and seventy-nine metro signals serving twenty-seven markets.
Strategy
Our strategy is to operate top billing radio stations in mid-sized markets, which we define as markets ranked from 20 to 200 out of the markets summarized by Investing in Radio Market Report.
Programming and marketing are key components in our strategy to achieve top ratings in our radio operations. In many of our markets, the three or four most highly rated radio stations receive a disproportionately high share of the market’s advertising revenues. As a result, a station’s revenue is dependent upon its ability to maximize its number of listeners/viewers within an advertiser’s given demographic parameters. In certain cases we use attributes other than specific market listener data for sales activities. In those markets where sufficient alternative data is available, we do not subscribe to an independent listener rating service.
The radio stations that we own and/or operate employ a variety of programming formats, including Classic Hits, Adult Hits, Top 40, Country, Country Legends, Mainstream/Hot/Soft Adult Contemporary, Pure Oldies, Classic Rock, and News/Talk. We regularly perform extensive market research, including music evaluations, focus groups and strategic vulnerability studies. Our stations also employ audience promotions to further develop and secure a loyal following.
We concentrate on the development of strong decentralized local management, which is responsible for the day-to-day operations of the stations we own and/or operate. We compensate local management based on the station’s financial performance, as well as other performance factors that are deemed to affect the long-term ability of the stations to achieve financial performance objectives. Corporate management is responsible for long-range planning, establishing policies and procedures, resource allocation and monitoring the activities of the stations.
Under the Telecommunications Act of 1996 (the “Telecommunications Act”), we are permitted to own up to eight radio stations in a single market. See “Federal Regulation of Radio Broadcasting”. We seek to acquire reasonably priced broadcast properties with significant growth potential that are located in markets with well-established and relatively stable economies. We often focus on local economies supported by a strong presence of state or federal government or one or more major universities. Future acquisitions will be subject to the availability of financing, the terms of our credit facility, and compliance with the Communications Act of 1934 (the “Communications Act”) and Federal Communications Commission (“FCC”) rules.
Advertising Sales
Our primary source of revenue is from the sale of advertising for broadcast on our stations. Depending on the format of a particular radio station, there are a predetermined number of advertisements broadcast each hour. We determine the number of advertisements broadcast hourly that can maximize a station’s available revenue dollars without jeopardizing listening/viewing levels. While there may be shifts from time to time in the number of advertisements broadcast during a particular time of the day, the total number of advertisements broadcast on a particular station generally does not vary significantly from year to year. Any change in our revenue, with the exception of those instances where stations are acquired or sold, is generally the result of pricing adjustments, which are made to ensure that the station efficiently utilizes available inventory.
​

4



Advertising rates charged by radio stations are based primarily on a station’s ability to attract audiences in the demographic groups targeted by advertisers, the number of stations in the market competing for the same demographic group, the supply of and demand for radio advertising time, and other qualitative factors including rates charged by competing radio stations within a given market. Radio rates are generally highest during morning and afternoon drive-time hours. Most advertising contracts are short-term, generally running for only a few weeks. This allows broadcasters the ability to modify advertising rates as dictated by changes in station ownership within a market, changes in listener/viewer ratings and changes in the business climate within a particular market.
Approximately $102,367,000 or 89% of our gross revenue for the year ended December 31, 2021 (approximately $86,562,000 or 84% in fiscal 2020 and approximately $116,474,000 or 88% in fiscal 2019) was generated from the sale of local advertising. Additional revenue is generated from the sale of national advertising, network compensation payments, barter and other miscellaneous transactions. In all of our markets, we attempt to maintain a local sales force that is generally larger than our competitors. The principal goal in our sales efforts is to develop long-standing customer relationships through frequent direct contacts, which we believe represents a competitive advantage. We also typically provide incentives to our sales staff to seek out new opportunities resulting in the establishment of new client relationships, as well as new sources of revenue, not directly associated with the sale of broadcast time.
Each of our stations also engages independent national sales representatives to assist us in obtaining national advertising revenues. These representatives obtain advertising through national advertising agencies and receive a commission from us based on our net revenue from the advertising obtained. Total gross revenue resulting from national advertising in fiscal 2021 was approximately $13,138,000 or 11% of our gross revenue (approximately $16,361,000 or 16% in fiscal 2020 and approximately $15,914,000 or 12% in fiscal 2019). Gross national political revenue is included in these numbers.
Competition
Radio broadcasting is a highly competitive business. Our stations compete for listeners and advertising revenues directly with other radio stations, as well as other media, within their markets. Our radio stations compete for listeners primarily on the basis of program content and by employing on-air talent which appeals to a particular demographic group. By building a strong listener base comprised of a specific demographic group in each of our markets, we are able to attract advertisers seeking to reach these listeners.
Other media, including broadcast television and/or radio (as applicable), cable television, newspapers, magazines, direct mail, the Internet, coupons and billboard advertising, also compete with us for advertising revenues.
The radio broadcasting industry is also subject to competition from new media technologies, such as the delivery of audio programming by cable and satellite television systems, satellite radio systems, direct reception from satellites, and streaming of audio on the Internet.
Seasonality
Our revenue varies throughout the year. Advertising expenditures, our primary source of revenue, is generally lowest in the first quarter. Additionally, given the disruptions in economic activity caused by the COVID-19 pandemic, our quarterly results in 2021 are not necessarily indicative of results that may be achieved in the future.
​

5



Environmental Compliance
As the owner, lessee or operator of various real properties and facilities, we are subject to various federal, state and local environmental laws and regulations. Historically, compliance with these laws and regulations has not had a material adverse effect on our business. There can be no assurance, however, that compliance with existing or new environmental laws and regulations will not require us to make significant expenditures of funds.
Human Capital Resources
Our key human capital management objectives are to attract, develop and retain top industry talent that reflects the diversity of the communities in which we broadcast. To support this goal, our human resources programs are designed to develop talent to prepare for key roles and leadership positions for the future; reward employees through competitive industry pay, benefits and other programs, instill our culture with a focus on ethical behavior and enhance our employees’ performance through investment in current technology, tools and training to enable our employees to operate at a high level. 
As of December 31, 2021, we had approximately 570 full-time employees and 227 part-time employees, none of whom are represented by unions. We believe that our relations with our employees are good.
We employ several high-profile personalities with large loyal audiences in their respective markets. We have entered into employment and non-competition agreements with our President and with most of our on-air personalities, as well as non-competition agreements with our commissioned sales representatives.
We are committed to hiring, developing and supporting a diverse and inclusive workplace. Our management teams are expected to exhibit and promote honest, ethical and respectful conduct in the workplace. All of our employees must adhere to a code of conduct that sets standards for appropriate ethical behavior. 
Available Information
You can find more information about us at our Internet website www.sagacom.com. Our Annual Report on Form 10-K, our Quarterly Reports on Form 10-Q, our Current Reports on Form 8-K and any amendments to those reports are available free of charge on our Internet website as soon as reasonably practicable after we electronically file such material with, or furnish it to, the Securities and Exchange Commission (the “SEC”).
Federal Regulation of Radio Broadcasting
Introduction. The ownership, operation and sale of radio stations, including those licensed to us, are subject to the jurisdiction of the FCC, which acts under authority granted by the Communications Act. Among other things, the FCC assigns frequency bands for broadcasting; determines the particular frequencies, locations and operating power of stations; issues, renews, revokes and modifies station licenses; determines whether to approve changes in ownership or control of station licenses; regulates equipment used by stations; adopts and implements regulations and policies that directly or indirectly affect the ownership, operation and employment practices of stations; and has the power to impose penalties for violations of its rules or the Communications Act. For additional information on the impact of FCC regulations and the introduction of new technologies on our operations, see “Forward Looking Statements” and “Risk Factors” contained elsewhere in this report.
​

6



The following is a brief summary of certain provisions of the Communications Act and of specific FCC regulations and policies. Reference should be made to the Communications Act, FCC rules (Title 47 Code of Federal Regulation, Chapter I, Subchapters A and C) and the public notices and rulings of the FCC for further information concerning the nature and extent of federal regulation of broadcast stations.
License Renewal. Radio broadcasting licenses are granted for maximum terms of eight years, and are subject to renewal upon application to the FCC. Under its “two-step” renewal process, the FCC must grant a renewal application if it finds that during the preceding term the licensee has served the public interest, convenience and necessity, and there have been no serious violations of the Communications Act or the FCC’s rules which, taken together, would constitute a pattern of abuse. If a renewal applicant fails to meet these standards, the FCC may either deny its application or grant the application on such terms and conditions as are appropriate, including renewal for less than the full 8-year term. In making the determination of whether to renew the license, the FCC may not consider whether the public interest would be served by the grant of a license to a person other than the renewal applicant. If the FCC, after notice and opportunity for a hearing, finds that the licensee has failed to meet the requirements for renewal and no mitigating factors justify the imposition of lesser sanctions, the FCC may issue an order denying the renewal application, and only thereafter may the FCC accept applications for a construction permit specifying the broadcasting facilities of the former licensee. Petitions may be filed to deny the renewal applications of our stations, but any such petitions must raise issues that would cause the FCC to deny a renewal application under the standards adopted in the “two-step” renewal process. Failure to renew a license could have a material adverse effect on the Company’s business. Radio station licenses generally expire along with the licenses of all other radio stations in a given state. The FCC accepts renewal applications for various groups of radio stations every two months, the current cycle having begun in June 2019 and will conclude for the Company’s stations in June 2022. (when New York station licenses expire). During the cycle, we have timely filed renewal applications, as required for the Company’s stations in Virginia, North Carolina, South Carolina, Florida, Tennessee, Kentucky, Arkansas, Ohio, Illinois, Wisconsin, Iowa and South Dakota, which applications have been granted. Applications for renewal of license of our radio stations in Maine, Massachusetts, New Hampshire, Vermont and New York are pending. In January 2018 and again in February 2022, the FCC designated the renewal applications of radio stations (not the Company’s) for hearing based on the stations’ records of extended periods of silence during and following their respective license renewal terms. Under the Communications Act, if a broadcast station fails to transmit signals for any consecutive 12-month period, the FCC license expires at the end of that period, unless the FCC exercises its discretion to extend or reinstate the license “to promote equity and fairness.” The FCC, to date, has rarely exercised such discretion. Further, the FCC has revoked the licenses of broadcast stations that failed to pay regulatory fees. The Company is current in the payment of regulatory fees to the FCC.
​
​
​
​
​
​

7



The following table sets forth information about our radio stations, including the markets they serve, their format, and the FCC class of each of the broadcast stations that we own or operate with an attributable interest and the date on which each such station’s FCC license expires:
​

​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ 
Low Power FM Radio. There exists a “low power radio service” on the FM band (“LPFM”) in which the FCC authorizes the construction and operation of noncommercial educational FM stations with up to 100 watts ERP with antenna height above average terrain (“HAAT”) at up to 30 meters (100 feet). This combination is calculated to produce a service area radius of approximately 3.5 miles. The FCC’s rules will not permit any broadcaster or other media entity subject to the FCC’s ownership rules to control or hold an attributable interest in an LPFM station or enter into related operating agreements with an LPFM licensee. Thus, absent a waiver, we could not own or program an LPFM station. LPFM stations are allocated throughout the FM broadcast band, (i.e., 88.1 to 107.9 MHz), although they must operate with a noncommercial format. The FCC has established allocation rules that require FM stations to be separated by specified distances to other stations on the same frequency, and stations on frequencies on the first, second and third channels adjacent to the center frequency. The FCC has granted construction permits and licenses for LPFM stations. As required by the Local Community Radio Act of 2010, the FCC in 2012 modified its rules to maintain its existing minimum distance separation requirements for full-service FM stations, FM translator stations, and FM booster stations that broadcast radio reading services via an analog subcarrier frequency to avoid potential interference by LPFM stations; and when licensing new FM translator stations, FM booster stations, and LPFM stations, to ensure that: (i) licenses are available to FM translator stations, FM booster stations, and LPFM stations; (ii) such decisions are made based on the needs of the local community; and (iii) FM translator stations, FM booster stations, and LPFM stations remain equal in status and secondary to existing and modified full-service FM stations. By Report and Order, released April 23, 2020, the FCC modified the LPFM technical rules in four main ways: (1) expanding the permissible use of directional antennas; (2) expanding the definition of minor change applications for LPFM stations; (3) allowing LPFM stations to own FM boosters; and (4) permitting LPFM and Class D FM stations operating on the FM reserved band (channels 201 to 220) reserved band (channels 201 to 220) to propose facilities short-spaced to television stations operating on channel 6 (TV6) with the consent of the potentially affected stations. The FCC also took other less significant actions affecting the LPFM service.
​
On January 5, 2012, the FCC released a Report to Congress on the impact that LPFM stations would have on full-service commercial FM stations. The FCC “found no statistically reliable evidence that low-power FM stations have a substantial or consistent economic impact on full-service commercial FM stations,” and that “low-power FM stations generally do not have, and in the future are unlikely to have, a demonstrable economic impact on full-service commercial FM radio stations.” Some LPFM stations that broadcast commercial announcements in violation of the law could have a negative economic impact on the Company’s stations. Although rule-compliant LPFM stations compete for audience with the Company’s full-power and FM translator stations, the Company cannot predict whether there will be future negative economic impact on its stations.
​

16



As part of the transition from analog to digital operations, the FCC sought comment in a 2014 NPRM on whether to allow LPTV stations (so-called “Franken FM” radio stations) on digital television channel 6 to continue to operate these analog FM radio-type services on an ancillary or supplementary basis. In June 2021, by Public Notice, the FCC reminded LPTV and TV translator stations that, by July 13, 2021, all LPTV stations must terminate all analog television operations. This could result in eliminating Franken FM stations. The owner of several channel 6 Franken FM stations in major markets, has proposed a system that allows an analog subcarrier to be used on the main digital channel. The FCC’s Video Division has granted special temporary authority to the owner of one of the Franken FM stations permitting the station to broadcast a Channel 6 analog signal until July 25, 2022. The Company cannot predict whether Franken FM stations will become licensed radio services.
​
As a broadcaster, the Company is required to comply with the FCC rules implementing the Emergency Alert System (“EAS”). The Company’s stations must transmit Presidential messages during national emergencies and may transmit local messages, such as severe weather alerts and AMBER (America’s Missing: Broadcast Emergency Response) alerts. On January 7, 2021, the FCC’s Enforcement Bureau issued an “Enforcement Advisory” which highlighted EAS participants’ obligations, identified measures to improve the EAS, and warned that failure to comply with the EAS rules may subject a violator to sanctions including, but not limited to, substantial monetary forfeitures. 
Use of FM Boosters for Geo-Targeting. By NPRM released December 1, 2020, the FCC sought comment on whether to modify the FCC’s rules governing the operation of FM booster stations by FM radio broadcasters in certain limited circumstances. Through its NPRM, the FCC sought comment regarding changes to the booster station rules that could enable FM broadcasters to use FM booster stations to air “geo-targeted” content (e.g., news, weather, and advertisements) independent of the signals of the booster’s primary station within different portions of the primary station's protected service contour for a limited period of time during the broadcast hour. The Company cannot predict whether the FCC will adopt the proposed rules, and if adopted, whether the Company would use FM booster stations in this manner. The Company currently has no FM booster stations.
​
Digital Audio Radio Satellite Service and Internet Radio. In adopting its rules for the Digital Audio Radio Satellite Service (“DARS”) in the 2310-2360 MHz frequency band, the FCC stated, “although healthy satellite DARS systems are likely to have some adverse impact on terrestrial radio audience size, revenues and profits, the record does not demonstrate that licensing satellite DARS would have such a strong adverse impact that it threatens the provision of local service.” The FCC granted two nationwide licenses, one to XM Satellite Radio, which began broadcasting in May 2001, and a second to Sirius Satellite Radio, which began broadcasting in February 2002. The satellite radio systems provide multiple channels of audio programming in exchange for the payment of a subscription fee. The FCC approved the application of Sirius Satellite Radio Inc. and XM Satellite Radio Holdings Inc. to transfer control of the licenses and authorizations held by the two companies to one company, which is now known as Sirius XM Radio, Inc. Various companies have introduced devices that permit the reception of audio programming streamed over the Internet on home computers and on portable receivers such as cell phones, in automobiles, and through so-called “smart speakers” like Amazon’s Alexa service. A number of digital music providers have developed and are offering their product through the Internet. Terrestrial radio operators (including the Company) are also making their product available through the Internet. To date, the Company has not perceived negative economic impact from DARS or Internet-streamed audio on the Company’s full-service stations and FM translators, possibly due, in part, to the possibility of confusion in the digital advertising market, but the Company cannot predict whether there will be future negative economic impact.
​

17



In-Band On-Channel “Hybrid Digital” Radio. The FCC’s rules permit radio stations to broadcast using in-band, on-channel (IBOC) technology that allows AM and FM stations to operate using the IBOC system developed by iBiquity Digital Corporation. This technology has become commonly known as “hybrid digital” or HD radio. Stations broadcast the same main channel program material in both analog and digital modes. HD radio technology permits “hybrid” operations, the simultaneous transmission of analog and digital signals with a single AM and FM channel. HD radio technology can provide near CD-quality sound on FM channels and FM quality on AM channels. HD radio technology also permits the transmission of up to three additional program streams over the radio stations (which streams do not count as separate radio stations under the multiple ownership rules.) At the present time, we are configured to broadcast in HD radio on 53 stations. On October 28, 2020, the FCC released a Report and Order, in which it adopted rules (effective January 4, 2021) to allow AM radio stations to broadcast an all-digital signal using the HD Radio in-band on-channel (IBOC) mode termed “MA3.” In adopting the new rules, the FCC said that a voluntary conversion to all-digital broadcasting will benefit many AM stations and their listeners by improving reception quality and listenable coverage in stations' service areas. At this time, the Company has not made a decision on whether to convert any of its AM radio stations to all-digital operation.
​
Use of FM Translators by AM Stations and Digital Program Streams. FM translator stations are relatively low power radio stations (maximum ERP: 250 Watts) that rebroadcast the programs of full-power AM and FM stations on a secondary basis, meaning they must terminate or modify their operation if they cause interference to a full-power station. The FCC permits AM stations to be rebroadcast on FM translator stations in order to improve reception of programs broadcast by AM stations. The Company intends to continue to use some of its existing FM translators in connection with some of its AM stations. The Company is using some of its existing FM translators to rebroadcast HD radio program streams generated by some of its FM stations, which is permitted by the FCC. In a 2015 Report and Order, Revitalization of the AM Service, the FCC announced an opportunity, restricted to AM licensees and permittees, to apply for and receive authorizations to relocate existing FM translator stations within 250 miles for the sole and limited purpose of enhancing their existing service to the public. To implement this policy, the FCC opened “filing windows,” the last one closing October 31, 2016. Some of the Company’s subsidiaries that are AM licensees, acquired FM translators during the filing window, and relocated them to their local markets to pair with some of the Company’s AM broadcast stations. The FM translators so acquired must rebroadcast the related AM station for at least four years, not counting any periods of silence. The FCC later opened two windows for the filing of applications for construction permits for new FM translators, the final window closing January 31, 2018. In the filing windows, qualifying AM licensees could apply for one, and only one, new FM translator station, in the non-reserved FM band to be used solely to re-broadcast the licensee’s AM signal to provide fill-in and/or nighttime service on a permanent basis. The Company filed applications in both windows and obtained some construction permits as a result. If the Company should decide that a subsidiary should sell or suspend operations of an AM station with such an FM construction permit or license, the subsidiary would also be required to sell or suspend operations of the FM translator. The FCC has adopted rules regarding FM translator interference (1) allowing FM translators to resolve interference issues by changing channels to any available same-band frequency using a minor modification application; (2) standardizing the information that must be compiled and submitted by a station claiming interference from an FM translator, including a required minimum number of listener complaints; (3) establishing interference complaint resolution procedures; and (4) establishing an outer contour limit (45 dBm) for the affected station within which interference complaints will be considered actionable while providing for a process to waive that limit in special circumstances. Because FM translators are “secondary services,” they could be displaced by full power stations.
​

18



Hart-Scott-Rodino Antitrust Improvements Act of 1976. The Federal Trade Commission and the Department of Justice, the federal agencies responsible for enforcing the federal antitrust laws, may investigate certain acquisitions. Under the Hart-Scott-Rodino Antitrust Improvements Act of 1976, an acquisition meeting certain size thresholds requires the parties to file Notification and Report Forms with the Federal Trade Commission and the Department of Justice and to observe specified waiting period requirements before consummating the acquisition. Any decision by the Federal Trade Commission or the Department of Justice to challenge a proposed acquisition could affect our ability to consummate the acquisition or to consummate it on the proposed terms. We cannot predict whether the FCC will adopt rules that would restrict our ability to acquire additional stations.
Changes to Application and Assignment Procedures. FCC rules  give Native American tribes a priority to obtain broadcast radio licenses in tribal communities. The rules provide an opportunity for tribes to establish new service specifically designed to offer programming that meets the needs of tribal citizens. In addition, the rules modified the FCC’s radio application and assignment procedures, assisting qualified applicants to more rapidly introduce new radio service to the public. These modifications (1) prohibit an AM applicant that obtains a construction permit through a dispositive Section 307(b) preference from downgrading the service level that led to the dispositive preference; (2) require technical proposals for new or major change AM facilities filed with Form 175 (i.e., FCC “short-form” Auction) applications to meet certain minimum technical standards to be eligible for further auction processing; and (3) give FCC operating bureaus authority to cap filing window applications. In 2011, the FCC released its Third Report and Order which limits eligibility for authorizations associated with allotments added to the FM Table of Allotments using the “Tribal Priority” to the tribes whom the Tribal Priority was intended to benefit. In October 2018, the FCC released a “Second Further Notice of Proposed Rulemaking” as part of its ongoing effort to assist AM broadcast stations in providing full-time service to their communities. The FCC sought comment on technical proposals to reduce nighttime interference afforded to wide-area “Class A” AM radio stations to enable more local AM stations to increase their nighttime service. The Company has no Class A AM radio stations, but has Class B, Class C and Class D AM radio stations, some of which might benefit if the FCC changes its rules as proposed. 
​

19



The Company pays for the use of music broadcast on its stations by obtaining licenses from organizations called performing rights organizations (e.g. BMI, ASCAP, SESAC and GMR), which, in turn pay composers, authors and publishers for their works. Federal law grants a performance right for sound recordings in favor of recording companies and performing artists for non-interactive digital transmissions and Internet radio. As a result, users of music, including the Company, are required to pay royalties for these uses through Sound Exchange, a non-profit performance rights organization. Periodically, bills have been introduced in Congress, that if passed, would have required the Company to pay additional fees to an organization called MusicFirst which would distribute the money to other entities. Efforts continue by certain organizations to persuade Congress to enact a law that would require such payments. Periodically, bills have been introduced in Congress that, if adopted, would require the Company to pay additional fees to one or more organizations that would distribute the money to performers or other entities. In late 2018, Congress passed the “Music Modernization Act” which was signed into law by the President. The law (1) improves compensation to songwriters and streamlining how their music is licensed; (2) enables legacy artists (who recorded music before 1972) to be paid royalties when their music is played on digital radio; and (3) provides a consistent legal process for studio professionals, including record producers and engineers to receive royalties for their contributions to music that they help to create. The law creates a blanket license for digital music providers to make permanent downloads, limited downloads, and interactive streams, creates a collective to administer the blanket license, and makes various improvements to royalty rate proceedings. This new law could impose an additional financial burden on the Company, but the extent of the burden would depend on how the fee payment requirement was structured. The American Music Fairness Act was introduced on June 24, 2021, in the House of Representatives (117th Congress) and would establish that the copyright holder of a sound recording would have the exclusive right to perform the sound recording through an audio transmission and addresses other related issues. (Currently, the public performance right only covers performances through a digital audio transmission in certain instances, which means that nonsubscription terrestrial radio stations generally do not have to secure a license to publicly perform a copyright-protected sound recording.). Under the bill, a nonsubscription broadcast transmission would be required to have a license to publicly perform such sound recordings. The Copyright Royalty Board would periodically determine the royalty rates for such a license. When determining the rates, the board would be required to base its decision on certain information presented by the parties, including the radio stations' effect on other streams of revenue related to the sound recordings. Terrestrial broadcast stations, and the owners of such stations) that fall below certain revenue thresholds would pay certain flat fees, instead of the board-established rate, for a license to publicly perform copyright-protected sound recordings.
​
On January 3, 2013, the FCC released the Sixth Further Notice of Proposed Rulemaking , which sought comment on the requirement that persons with attributable interests in broadcast licensees and other entities filing an FCC Ownership Report provide an “FCC Registration Number” (“FRN”) linked to their social security numbers. Questions had been raised about the security of the FCC’s Registration System where this data would be stored. On January 20, 2016, the FCC released its Report and Order, Second Report and Order and Order on Reconsideration that implemented a Restricted Use FRN (RUFRN) that individuals may use solely for the purpose of broadcast ownership report filings. The FCC stated its belief that the RUFRN would allow for sufficient unique identification of individuals listed on broadcast ownership reports without necessitating the disclosure to the FCC of individuals’ full Social Security Numbers (SSNs). The FCC eliminated the availability of the Special Use FRN (SUFRN) for broadcast station ownership reports, except in very limited circumstances. On January 4, 2017, the FCC’s Media Bureau issued an Order on Reconsideration denying petitions for reconsideration of the requirement, but on February 2, 2017, the FCC set aside the Order on Reconsideration and returned the petitions for reconsideration to pending status to be considered by the full FCC. The FCC is also seeking comment on whether to expand the biennial ownership reporting requirement to include interests, entities and individuals that are not attributable because of (a) the single majority shareholder exemption and (b) the exemption for interests held in eligible entities pursuant to the higher EDP threshold. The Company has utilized the single majority shareholder exemption in reporting ownership interests in the Company. The Company cannot predict whether these proposals will be adopted, and if so, whether information provided by those persons with a reportable attributable interest in the Company will be secure.
​

20



Proposed Changes. The FCC has under consideration, and may in the future consider and adopt, new laws, regulations and policies regarding a wide variety of matters that could, directly or indirectly, affect us and the operation and ownership of our broadcast properties. Application processing rules adopted by the FCC might require us to apply for facilities modifications to our standard broadcast stations in future “window” periods for filing applications or result in the stations being “locked in” with their present facilities. The FCC is authorized to use auctions for the allocation of radio broadcast spectrum frequencies for commercial use. The implementation of this law could require us to bid for the use of certain frequencies.
Information About Our Executive Officers
Our current executive officers are:
​

​ | ​ | ​ | ​ | ​ 
----------------------+---+-----+---+---------------------------------------------------------------------------------
Name | | Age | | Position 
​ | ​ | ​ | ​ | ​ 
Edward K. Christian | | 77 | | President, Chief Executive Officer and Chairman; Director 
Samuel D. Bush | | 64 | | Senior Vice President, Treasurer and Chief Financial Officer 
Marcia K. Lobaito | | 73 | | Corporate Secretary 
Catherine A. Bobinski | | 62 | | Senior Vice President/Finance, Chief Accounting Officer and Corporate Controller
Christopher S. Forgy | | 61 | | Senior Vice President of Operations 

​
Officers are elected annually by our Board of Directors and serve at the discretion of the Board. Set forth below is information with respect to our executive officers.
Mr. Christian has been President, Chief Executive Officer and Chairman since our inception in 1986.
Mr. Bush has been Senior Vice President since 2002 and Chief Financial Officer and Treasurer since September 1997. He was Vice President from 1997 to 2002. From 1988 to 1997 he held various positions with the Media Finance Group at AT&T Capital Corporation, including senior vice president.
Ms. Lobaito was the Director of Business Affairs and Corporate Secretary since our inception in 1986, Vice President from 1996 to 2005 and Senior Vice President from 2005 to 2020. Effective March 13, 2020, Ms. Lobaito retired from Senior Vice President and Director of Business Affairs. At our request, Ms. Lobaito continues to serve as Corporate Secretary. On September 28, 2021, Ms. Lobaito was appointed to our Board of Directors. 
Ms. Bobinski has been Senior Vice President/Finance since March 2012 and Chief Accounting Officer and Corporate Controller since September 1991. She was Vice President from March 1999 to March 2012. Ms. Bobinski is a certified public accountant.
Mr. Forgy has been Senior Vice President of Operations since May 2018. He was President/General Manager of our Columbus, Ohio market from 2010 to 2018 and was Director of Sales of our Columbus, Ohio market from 1995 to 2006. He has been with Saga for 20 years.

​
​

21



