Prompt: Summarize the business model from the following text. Answer with a continuous text and with fivehundredtwelve tokens at max. Set your focus on sources of revenue , the intended customer base , products , distribution channels  and details of financing. Use only information from the following the text:

ITEM 1. BUSINESS
Overview
Urban One, Inc. (a Delaware corporation originally formed in 1980 and hereinafter referred to as “Urban One”) and its subsidiaries (collectively, the “Company”) is an urban-oriented, multi-media company that primarily targets African-American and urban consumers. Our core business is our radio broadcasting franchise which is the largest radio broadcasting operation that primarily targets African-American and urban listeners. As of December 31, 2021, we owned and/or operated 64 independently formatted, revenue producing broadcast stations (including 54 FM or AM stations, 8 HD stations, and the 2 low power television stations we operate) located in 13 of the most populous African-American markets in the United States. While a core source of our revenue has historically been and remains the sale of local and national advertising for broadcast on our radio stations, our strategy is to operate the premier multi-media entertainment and information content platform targeting African-American and urban consumers. Thus, we have diversified our revenue streams by making acquisitions and investments in other complementary media properties. Our diverse media and entertainment interests include TV One, LLC (“TV One”), which operates two cable television networks targeting African-American and urban viewers, TV One and CLEO TV; our 80.0% ownership interest in Reach Media, Inc. (“Reach Media”), which operates the Rickey Smiley Morning Show and our other syndicated programming assets, including the Get Up! Mornings with Erica Campbell Show, Russ Parr Morning Show and the DL Hughley Show; and Interactive One, LLC (“Interactive One”), our wholly owned digital platform serving the African-American community through social content, news, information, and entertainment websites, including its Cassius and Bossip, HipHopWired and MadameNoire digital platforms and brands. We also hold a minority ownership interest in MGM National Harbor Casino, a gaming resort located in Prince George’s County, Maryland. Through our national multi-media operations, we provide advertisers with a unique and powerful delivery mechanism to communicated with African-American and urban audiences.
Our core radio broadcasting franchise operates under the brand “Radio One.”  We also operate other media brands, such as TV One, CLEO TV, Reach Media and Interactive One, while developing additional branding reflective of our diverse media operations and our targeting of African-American and urban audiences.
Recent Developments
Impact of Public Health Crisis
Throughout each of 2020 and 2021, the COVID-19 pandemic had an impact on certain of our revenue and alternative revenue sources. Most notably, a number of advertisers across a variety of significant advertising categories have ceased business or reduced advertising spend due to the pandemic. This has been particularly true within our radio segment which derives substantial revenue from local advertisers, including in areas such as Texas, Ohio and Georgia. The economies in these areas were hit particularly hard due to social distancing and other government interventions. Further, the COVID-19 pandemic has caused a shift in the way people work and commute, which in some instances has altered demand for our broadcast radio advertising. Finally, the COVID-19 outbreak caused the postponement or cancellation of certain of our tent pole special events or otherwise impaired or limited ticket sales for such events. We do not carry business interruption insurance to compensate us for losses that occurred as a result of the pandemic and such losses may continue to occur as a result of the ongoing and fluctuating nature of the COVID-19 pandemic. Outbreaks in the markets in which we operate could have material impacts on our liquidity, operations including potential impairment of assets, and our financial results. Likewise, our income from our investment in MGM National Harbor Casino has at times been negatively affected by closures and limitations on occupancy imposed by state and local governmental authorities.
We anticipate continued fluctuations in revenues due to ongoing nature of the COVID-19 pandemic. The extent to which our results continue to be affected by the COVID-19 pandemic will largely depend on future developments, which cannot be accurately predicted and are uncertain. These developments include, but are not limited to, the duration, scope and severity of the COVID-19 pandemic, any additional resurgences, variants or new viruses; the ability to effectively and widely manufacture and distribute vaccines/boosters; the public’s perception of the safety of the vaccines/boosters and the public’s willingness to take the vaccines/boosters; the effect of the COVID-19 pandemic on our customers and the ability 

7



of our clients to meet their payment terms; the public’s willingness to attend live events; and the pace of recovery when the pandemic subsides. 
Other Recent Developments
On November 6, 2020, the Company entered into a definitive asset exchange agreement with Audacy, Inc. (formerly Entercom Communications Corp.) whereby the Company would receive Charlotte stations: WLNK-FM (Adult Contemporary); WBT-AM & FM (News Talk Radio); and WFNZ-AM & 102.5 FM Translator (Sports Radio). In exchange, Urban One would transfer three radio stations to Audacy: St. Louis, WHHL-FM (Urban Contemporary); Philadelphia, WPHI-FM (Urban Contemporary); and Washington, DC, WTEM-AM (Sports); as well as the intellectual property to its St. Louis radio station, WFUN-FM (Adult Urban Contemporary). The Company and Audacy began operation of the exchanged stations on or about November 23, 2020 under LMAs until Federal Communications Commission (“FCC”) approval was obtained. The deal was subject to FCC approval and other customary closing conditions and, after obtaining the approvals, closed on April 20, 2021. In addition, the Company entered into an asset purchase agreement with Gateway Creative Broadcasting, Inc. (“Gateway”) for the remaining assets of our WFUN station in a separate transaction which also closed on April 20, 2021. The Company received approximately $8.0 million and exchanged approximately $8.0 million in tangible and intangible assets as part of the transaction with Gateway. 
PPP Loans
On December 27, 2020, the Consolidated Appropriations Act of 2021 was signed into law. The legislation creates a second round of Paycheck Protection Program (“PPP”) loans of up to $2 million available to businesses with 300 or fewer employees that have sustained a 25% revenue loss in any quarter of 2020. Certain of the new PPP provisions may benefit broadcasters such as the Company. The provisions (i) allow individual TV and radio stations to apply for PPP loans as long as the individual TV or radio station employs not more than 300 employees per physical location; (ii) permit the Small Business Administration (“SBA”) to make loans up to $10 million total across TV and radio stations owned by a station group; (iii) require newly eligible individual TV and radio stations to make a good faith certification that proceeds of the loan will be used to support expenses for the production or distribution of locally-focused or emergency information; and (iv) waive any prohibition on loans to broadcast stations owned by publicly traded entities. On January 29, 2021, the Company submitted an application for participation in the PPP loan program. On June 1, 2021, the Company received proceeds of approximately $7.5 million. The loan bears interest at a fixed rate of 1% per year and will not be changed during the life of the loan. The loan matures June 1, 2026. The Company is in the process of applying for loan forgiveness. While certain of the PPP loans may be forgivable, until they are repaid or forgiven, the loan amount may constitute debt under the 2028 Notes (as defined below) and increase the Company’s leverage.
2028 Notes Offering
On January 25, 2021, the Company closed on an offering (the “2028 Notes Offering”) of $825 million in aggregate principal amount of senior secured notes due 2028 (the “2028 Notes”) in a private offering exempt from the registration requirements of the Securities Act of 1933, as amended (the “Securities Act”). The 2028 Notes are general senior secured obligations of the Company and are guaranteed on a senior secured basis by certain of the Company’s direct and indirect restricted subsidiaries. The 2028 Notes mature on February 1, 2028 and interest on the Notes accrues and is payable semi-annually in arrears on February 1 and August 1 of each year, commencing on August 1, 2021 at the rate of 7.375% per annum. 
The Company used the net proceeds from the 2028 Notes Offering, together with cash on hand, to repay or redeem (1) the loans outstanding under that certain Credit Agreement, dated as of April 18, 2017, by and among the Company, various lenders party thereto, Guggenheim Securities Credit Partners, LLC, as administrative agent, and The Bank of New York Mellon, as collateral agent (the “2017 Credit Facility”); (2) our 2018 credit agreement (“2018 Credit Facility”), among the Company, the lenders party thereto from time to time, Wilmington Trust, National Association, as administrative agent, and TCG Senior Funding L.L.C., as sole lead arranger and sole book runner; (3) the 2018 credit agreement entered into by Urban One Entertainment SPV, LLC and its immediate parent, Radio One Entertainment Holdings, LLC, each of which is a wholly owned subsidiary of the Company, providing $50.0 million in term loan borrowings (the “MGM National Harbor Loan”); (4) the remaining amounts of our 7.375% Senior Secured Notes due 2022 (the “7.375% Notes”); and (5) our 8.75% Senior Secured Notes due December 2022 (the “8.75% Notes”). Upon 

8



settlement of the 2028 Notes Offering, the 2017 Credit Facility, the 2018 Credit Facility and the MGM National Harbor Loan were terminated and the indentures governing the 7.375% Notes and the 8.75% Notes were satisfied and discharged.
Segments
As part of our consolidated financial statements, consistent with our financial reporting structure and how the Company currently manages its businesses, we have provided selected financial information on the Company’s four reportable segments: (i) radio broadcasting; (ii) cable television; (iii) Reach Media; and (iv) digital.
Our Radio Station Portfolio, Strategy and Markets
As noted above, our core business is our radio broadcasting franchise which is the largest radio broadcasting operation in the country primarily targeting African-American and urban listeners. Within the markets in which we operate, we strive to build clusters of radio stations with each radio station targeting different demographic segments of the African-American population. This clustering and programming segmentation strategy allows us to achieve greater penetration within the distinct segments of our overall target market. In addition, we have been able to achieve operating efficiencies by consolidating office and studio space where possible to minimize duplicative management positions and reduce overhead expenses. Depending on market conditions, changes in ratings methodologies and economic and demographic shifts, from time to time, we may reprogram some of our stations in underperforming segments of certain markets.
As of December 31, 2021, we owned and/or operated 64 independently formatted, revenue producing broadcast stations (including 54 FM or AM stations, 8 HD stations, and the 2 low power television stations we operate but excluding translators) located in 13 of the most populous African-American markets in the United States. The following tables set forth further selected information about our portfolio of radio stations as of December 31, 2021.

​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ 
---------------+---+---------------------+---+-------------+---+--------+---+---------+---+------------------+---+--------------------+---+---------------------+---+---------
​ | ​ | Urban One | ​ | Market Data
​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | Entire Audience | ​ | Ranking by Size of | ​ | Estimated Fall 2021
​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | Four Book | ​ | African-American | ​ | Metro 
​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | Average Audience | ​ | Population Persons | ​ | Population Persons 
Market | ​ | Number of Stations* | ​ | Share(1) | ​ | 12+(2) | ​ | 12+ 
​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | African-
​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | ​ | Total | ​ | American
​ | | FM | | AM | | HD | | LP/TV** | | ​ | | ​ | | (millions) | | % 
Atlanta | | 4 | | | | 1 | | | | 12.3 | | 2 | | 5.1 | | 36 
Washington, DC | | 4 | | 2 | | | | | | 10.8 | | 3 | | 5.1 | | 27 
Houston | | 3 | | ​ | | 1 | | | | 9.5 | | 6 | | 6.1 | | 18 
Dallas | | 2 | | | | | | | | 4.2 | | 5 | | 6.5 | | 17 
Philadelphia | | 2 | | ​ | | 2 | | | | 3.5 | | 7 | | 4.8 | | 21 
Baltimore | | 2 | | 2 | | 1 | | | | 14.9 | | 11 | | 2.5 | | 30 
Charlotte | | 6 | | 1 | | | | | | 18.6 | | 12 | | 2.4 | | 23 
Raleigh-Durham | | 4 | | | | | | | | 16.0 | | 18 | | 1.7 | | 22 
Cleveland | | 2 | | 2 | | 1 | | | | 11.7 | | 20 | | 1.8 | | 20 
Richmond(3) | | 4 | | 2 | | | | | | 18.1 | | 23 | | 1.1 | | 30 
Columbus | | 5 | | ​ | | | | 1 | | 6.3 | | 25 | | 1.7 | | 18 
Indianapolis | | 3 | | 1 | | 1 | | 1 | | 12.2 | | 30 | | 1.6 | | 17 
Cincinnati | | 2 | | 1 | | 1 | | | | 6.4 | | 36 | | 1.9 | | 13 
Total | | 43 | | 11 | | 8 | | 2 | | | | | | | | 


(1) | Audience share data are for the 12+ demographic and derived from the Nielsen Survey ending with the Fall 2021 Nielsen Survey.
----+------------------------------------------------------------------------------------------------------------------------------


(2) | Population estimates are from the Nielsen Radio Market Survey Population, Rankings and Information, Fall 2021.
----+---------------------------------------------------------------------------------------------------------------


(3) | Richmond is the only market in which we operate using the diary methodology of audience measurement.
----+-----------------------------------------------------------------------------------------------------


* | 19 non-independently formatted HD stations and 12 non-independently formatted translators owned and operated by the Company are not included in the above station count. Changes in the programming of our HD stations or translators may alter our station count from time to time.
--+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------


** | Low power television station
---+-----------------------------

9




​ | ​ | ​ | ​ | ​ | ​ | ​ 
1 A station may continue to operate beyond the expiration date of its license if a timely filed license renewal application was filed and is pending, as is the case with respect to each of our stations with licenses that have expired.

17



​
To obtain the FCC’s prior consent to assign or transfer control of a broadcast license, an appropriate application must be filed with the FCC. If the assignment or transfer involves a substantial change in ownership or control of the licensee, for example, the transfer of more than 50% of the voting stock, the applicant must give public notice and the application is subject to a 30-day period for public comment. During this time, interested parties may file petitions with the FCC to deny the application. Informal objections may be filed at any time until the FCC acts upon the application. If the FCC grants an assignment or transfer application, administrative procedures provide for petitions seeking reconsideration or full FCC review of the grant. The Communications Act also permits the appeal of a contested grant to a federal court.
Under the Communications Act, a broadcast license may not be granted to or held by any person who is not a U.S. citizen or by any entity that has more than 20% of its capital stock owned or voted by non-U.S. citizens or entities or their representatives, or by foreign governments or their representatives. The Communications Act prohibits more than 25% indirect foreign ownership or control of a licensee through a parent company if the FCC determines the public interest will be served by such prohibition. The FCC has interpreted this provision of the Communications Act to require an affirmative public interest finding before this 25% limit may be exceeded. Since we serve as a holding company for subsidiaries that serve as licensees for our stations, we are effectively restricted from having more than one-fourth of our stock owned or voted directly or indirectly by non-U.S. citizens or their representatives, foreign governments, representatives of foreign governments, or foreign business entities unless we seek and obtain FCC authority to exceed that level. The FCC will entertain and authorize, on a case-by-case basis and upon a sufficient public interest showing and favorable executive branch review, proposals to exceed the 25% indirect foreign ownership limit in broadcast licensees.
The FCC applies its media ownership limits to “attributable” interests. The interests of officers, directors and those who directly or indirectly hold five percent or more of the total outstanding voting stock of a corporation that holds a broadcast license (or a corporate parent) are generally deemed attributable interests, as are any limited partnership or limited liability company interests that are not properly “insulated” from management activities. Certain passive investors that hold stock for investment purposes only are deemed attributable with the ownership of 20% or more of the voting stock of a licensee or parent corporation. An entity with one or more radio stations in a market that enters into a local marketing agreement or a time brokerage agreement with another radio station in the same market obtains an attributable interest in the brokered radio station if the brokering station supplies programming for more than 15% of the brokered radio station’s weekly broadcast hours. Similarly, a radio station licensee’s right under a joint sales agreement (“JSA”) to sell more than 15% per week of the advertising time on another radio station in the same market constitutes an attributable ownership interest in such station for purposes of the FCC’s ownership rules. Debt instruments, non-voting stock, unexercised options and warrants, minority voting interests in corporations having a single majority shareholder, and limited partnership or limited liability company membership interests where the interest holder is not “materially involved” in the media-related activities of the partnership or limited liability company pursuant to FCC-prescribed “insulation” provisions, generally do not subject their holders to attribution unless such interests implicate the FCC’s equity-debt-plus (or “EDP”) rule. Under the EDP rule, a major programming supplier or the holder of an attributable interest in a same-market radio station, will have an attributable interest in a station if the supplier or same-market media entity also holds debt or equity, or both, in the station that is greater than 33% of the value of the station’s total debt plus equity. For purposes of the EDP rule, equity includes all stock, whether voting or nonvoting, and interests held by limited partners or limited liability company members that are “insulated” from material involvement in the company’s media activities. A major programming supplier is any supplier that provides more than 15% of the station’s weekly programming hours.
The Communications Act and FCC rules generally restrict ownership, operation or control of, or the common holding of attributable interests in, radio broadcast stations serving the same local market in excess of specified numerical limits.
The numerical limits on radio stations that one entity may own in a local market are as follows:

● | in a radio market with 45 or more commercial radio stations, a party may hold an attributable interest in up to eight commercial radio stations, not more than five of which are in the same service (AM or FM);
--+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------


● | in a radio market with 30 to 44 commercial radio stations, a party may hold an attributable interest in up to seven commercial radio stations, not more than four of which are in the same service (AM or FM);
--+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

18




● | in a radio market with 15 to 29 commercial radio stations, a party may hold an attributable interest in up to six commercial radio stations, not more than four of which are in the same service (AM or FM); and
--+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------


● | in a radio market with 14 or fewer commercial radio stations, a party may hold an attributable interest in up to five commercial radio stations, not more than three of which are in the same service (AM or FM), except that a party may not hold an attributable interest in more than 50% of the radio stations in such market.
--+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

To apply these tiers, the FCC currently relies on Nielsen Metro Survey Areas, where they exist. In other areas, the FCC relies on a contour-overlap methodology. The FCC has initiated a rulemaking to determine how to define local radio markets in areas located outside Nielsen Metro Survey Areas. The market definition used by the FCC in applying its ownership rules may not be the same as that used for purposes of the Hart-Scott-Rodino Act. In 2003, when the FCC changed its methodology for defining local radio markets, it grandfathered existing combinations of radio stations that would not comply with the modified rules. The FCC’s rules provide that these grandfathered combinations may not be sold intact except to certain “eligible entities,” which the FCC defines as entities qualifying as a small business consistent with Small Business Administration standards. 
The media ownership rules are subject to review by the FCC every four years. In August 2016, the FCC issued an order concluding its 2010 and 2014 quadrennial reviews. The August 2016 decision retained the local radio ownership rule, the radio-television cross-ownership rule and the prohibition on newspaper-broadcast cross-ownership without significant changes. In November 2017, the FCC adopted an order reconsidering the August 2016 decision and modifying it in a number of respects. The November 2017 order on reconsideration did not significantly modify the August 2016 decision with respect to the local radio ownership limits. It did, however, eliminate the FCC’s previous limits on radio/television cross-ownership and newspaper/broadcast cross-ownership effective February 7, 2018. In September 2019, a federal appeals court vacated the FCC’s November 2017 order on reconsideration, as a result of which the radio/television and newspaper/broadcast cross-ownership rules were reinstated. On April 1, 2021, however, the U.S. Supreme Court reversed the September 2019 appeals court ruling, resulting in the elimination of the radio/television and newspaper/broadcast cross-ownership rules effective June 30, 2021. The FCC’s 2018 quadrennial review of its media ownership rules, which commenced in December 2018, is currently pending. 
The attribution and media ownership rules limit the number of radio stations we may acquire or own in any particular market and may limit the prospective buyers of any stations we want to sell. The FCC’s rules could affect our business in a number of ways, including, but not limited to, the following:

● | the FCC’s radio ownership limits could have an adverse effect on our ability to accumulate stations in a given area or to sell a group of stations in a local market to a single entity;
--+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------


● | restricting the assignment and transfer of control of “grandfathered” radio combinations that exceed the ownership limits as a result of the FCC’s 2003 change in local market definition could adversely affect our ability to buy or sell a group of stations in a local market from or to a single entity; and
--+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------


● | in general terms, future changes in the way the FCC defines radio markets or in the numerical station caps could limit our ability to acquire new stations in certain markets, our ability to operate stations pursuant to certain agreements, and our ability to improve the coverage contours of our existing stations.
--+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

Programming and Operations. The Communications Act requires broadcasters to serve the “public interest” by presenting programming that responds to community problems, needs and interests and by maintaining records demonstrating such responsiveness. The FCC considers complaints from viewers or listeners about a broadcast station’s programming. All radio stations are now required to maintain their public inspection files on a publicly accessible FCC-hosted online database. Moreover, the FCC has from time to time proposed rules designed to increase local programming content and diversity, including renewal application processing guidelines for locally-oriented programming and a requirement that broadcasters establish advisory boards in the communities where they own stations. Stations also must follow FCC rules and policies regulating political advertising, obscene or indecent programming, sponsorship 

19



identification, contests and lotteries and technical operation, including limits on human exposure to radio frequency radiation.
The FCC requires that licensees not discriminate in hiring practices on the basis of race, color, religion, national origin or gender. It also requires stations with at least five full-time employees to broadly disseminate information about all full-time job openings and undertake outreach initiatives from an FCC list of activities such as participation in job fairs, internships, or scholarship programs. The FCC is considering whether to apply these recruitment requirements to part-time employment positions. Stations must retain records of their outreach efforts and keep an annual Equal Employment Opportunity (“EEO”) report in their public inspection files and post an electronic version on their websites.
From time to time, complaints may be filed against any of our radio stations alleging violations of these or other rules. In addition, the FCC may conduct audits or inspections to ensure and verify licensee compliance with FCC rules and regulations. Failure to observe these or other rules and regulations can result in the imposition of various sanctions, including fines or conditions, the grant of “short” (less than the maximum eight year) renewal terms or, for particularly egregious violations, the denial of a license renewal application or the revocation of a license.
Human Capital
As of December 31, 2021, we employed 825 full-time employees and 330 part-time employees. Our employees are not unionized.
We believe that our success largely depends upon our continued ability to attract and retain highly skilled employees. We provide our employees with competitive salaries and bonuses, development programs that enable continued learning and growth, and offer an employment package that promotes well-being across all aspects of their lives, including health care, retirement planning and paid time off.
As a business founded by an African-American woman, diversity and inclusion is engrained in our corporate history. Our Board of Directors is diverse; Catherine L. Hughes, our Founder and Chairperson, is an African-American woman, and four of our six directors are minorities. Our President and Chief Executive Officer, who is also a director, Alfred C. Liggins, III is an African-American male, as is our Senior Vice President and General Counsel, Kristopher Simpson. Further, Karen Wishart, our Executive Vice President and Chief Administrative Officer, is an African-American woman, as is Michelle Rice, President of TV ONE. As of December 31, 2021, 79% of our employees were racially diverse, and 47% of our employees were women. We are proud that our organization is governed and propelled by such a diverse group of individuals, which we believe contributes to our Company’s success now, and in the long-term.
  Our senior leadership team has introduced various initiatives to ensure that our Company remains inclusive and supportive for all, including: (i) conducting workplace training, which includes focuses on unconscious bias, discrimination and harassment; (ii) leveraging a diverse slate of candidates for all job vacancies, including senior leadership; and (iii) developing content across our multi-media platform that elevates the voice of minority communities to foster equality and inclusion in both the entertainment industry and across the nation.
Environmental
As the owner, lessee or operator of various real properties and facilities, we are subject to federal, state and local environmental laws and regulations. Historically, compliance with these laws and regulations has not had a material adverse effect on our business. There can be no assurance, however, that compliance with existing or new environmental laws and regulations will not require us to make significant expenditures in the future.
Corporate Governance
Code of Ethics. We have adopted a code of ethics that applies to all of our directors, officers (including our principal financial officer and principal accounting officer) and employees and meets the requirements of the SEC and the NASDAQ Stock Market Rules. Our code of ethics can be found on our website, www.urban1.com. We will provide a paper copy of the code of ethics, free of charge, upon request.

20



Audit Committee Charter. Our audit committee has adopted a charter as required by the NASDAQ Stock Market Rules. This committee charter can be found on our website, www.urban1.com. We will provide a paper copy of the audit committee charter, free of charge, upon request.
Compensation Committee Charter. Our Board of Directors has adopted a compensation committee charter. We will provide a paper copy of the compensation committee charter, free of charge, upon request.
Internet Address and Internet Access to SEC Reports
Our internet address is www.urban1.com. You may obtain through our internet website, free of charge, copies of our proxies, annual reports on Form 10-K and Form 10-K/A, quarterly reports on Form 10-Q and Form 10-Q/A, current reports on Form 8-K, and any amendments to those reports filed or furnished pursuant to Section 13(a) or 15(d) of the Securities Exchange Act of 1934. These reports are available as soon as reasonably practicable after we electronically file them with or furnish them to the SEC. Our website and the information contained therein or connected thereto shall not be deemed to be incorporated into this Form 10-K/A.


